"HAFAS_ID";"RMV_ID";"DHID";"HST_NAME";"NAME_FAHRPLAN";"X_IPL_WERT";"Y_IPL_WERT";"X_WGS84";"Y_WGS84";"LNO";"IST_BAHNHOF";"GUELTIG_AB";"GUELTIG_BIS";"VERBUND_1_ISTGLEICH_RMV";"LAND";"RP";"LANDKREIS";"GEMEINDENAME";"ORTSTEILNAME";"AGS_LAND";"AGS_RP";"AGS_LK";"AGS_G";"AGS_OT"
"3025552";"25552";"";"Vogesenstraße";"Wiesbaden-Schierstein Vogesenstraße";"3442251";"5546141";"8,19272145191082";"50,0487361623569";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Schierstein";"06";"4";"14";"000";"270"
"3025553";"25553";"";"Vor der Frecht";"Mainz Vor der Frecht";"3445153";"5537977";"8,23440320545429";"49,9756197138047";"MVG";"0";"01.01.1995";"";"1";"Rheinland-Pfalz";"3";"Stadt Mainz";"Mainz";"Bretzenheim";"07";"3";"15";"000";"005"
"3025555";"25555";"";"Waldallee";"Eppstein-Bremthal Waldallee";"3454004";"5555601";"8,3556644175566";"50,1348053233497";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Eppstein";"Bremthal";"06";"4";"36";"002";"010"
"3025556";"25556";"";"Waldfriedhof";"Wiesbaden-Dotzheim Waldfriedhof";"3441559";"5549042";"8,18261740070269";"50,0747469028124";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Dotzheim";"06";"4";"14";"000";"160"
"3025557";"25557";"";"Herrngarten";"Hofheim am Taunus-Wallau Herrngarten";"3454951";"5547682";"8,36984472557505";"50,0636882142907";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hofheim a.Ts.";"Wallau";"06";"4";"36";"007";"050"
"3025558";"25558";"";"Wallauer Weg";"Wiesbaden-Nordenstadt Wallauer Weg";"3453373";"5547670";"8,34780878948257";"50,0634584934318";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Nordenstadt";"06";"4";"14";"000";"250"
"3025559";"25559";"";"Wandersmannstraße";"Wiesbaden-Erbenheim Wandersmannstraße";"3450332";"5546759";"8,3054588942962";"50,0550222653423";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Erbenheim";"06";"4";"14";"000";"130"
"3025560";"25560";"";"Wartestraße";"Wiesbaden-Bierstadt Wartestraße";"3447575";"5550061";"8,26651084791754";"50,0844690371798";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Bierstadt";"06";"4";"14";"000";"120"
"3025561";"25561";"";"Webergasse";"Wiesbaden Webergasse";"3445754";"5550144";"8,24105764822059";"50,0850515022657";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025562";"25562";"";"Weglache";"Wiesbaden-Erbenheim Weglache";"3449660";"5547124";"8,29602788956248";"50,0582469285046";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Erbenheim";"06";"4";"14";"000";"130"
"3025563";"25563";"";"Weidenbornstraße/JUVZ";"Wiesbaden Weidenbornstraße/JUVZ";"3446569";"5547625";"8,25279653797358";"50,0624806940092";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025564";"25564";"";"Weilburger Tal";"Wiesbaden-Dotzheim Weilburger Tal";"3442015";"5548930";"8,18900384912775";"50,0737847939779";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Dotzheim";"06";"4";"14";"000";"160"
"3025565";"25565";"";"Weimarer Straße";"Wiesbaden-Bierstadt Weimarer Straße";"3449002";"5550711";"8,28636095796333";"50,090436652527";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Bierstadt";"06";"4";"14";"000";"120"
"3025566";"25566";"";"Weissdornweg";"Niedernhausen Weißdornweg";"3451041";"5559254";"8,31375364384142";"50,16740671683";"RTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Rheingau-Taunus";"Niedernhausen";"Niedernhausen";"06";"4";"39";"011";"030"
"3025567";"25567";"";"Welfenstraße";"Wiesbaden Welfenstraße";"3446381";"5548096";"8,25010509984809";"50,0666978463";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025568";"25568";"";"Wellritzmühle";"Wiesbaden-Klarenthal Wellritzmühle";"3443589";"5550193";"8,21080277727725";"50,0852901428325";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Klarenthal";"06";"4";"14";"000";"070"
"3025569";"25569";"";"Äppelallee-Center";"Wiesbaden-Biebrich Äppelallee-Center";"3443792";"5545829";"8,21428060000973";"50,0460791811734";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Biebrich";"06";"4";"14";"000";"140"
"3025570";"25570";"";"Westerwaldstraße";"Wiesbaden Westerwaldstraße";"3444406";"5550267";"8,2222065319253";"50,0860324617141";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025571";"25571";"";"Westring";"Wiesbaden-Nordenstadt Westring";"3452417";"5548217";"8,3343898595332";"50,0683000355184";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Nordenstadt";"06";"4";"14";"000";"250"
"3025572";"25572";"";"Tor zum Rheingau";"Flörsheim (Main)-Wicker Tor zum Rheingau";"3457291";"5543587";"8,40298131234541";"50,0270475522572";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Flörsheim a.M.";"Wicker";"06";"4";"36";"004";"030"
"3025573";"25573";"";"Wielandstraße";"Wiesbaden Wielandstraße";"3445089";"5548188";"8,23204791164561";"50,0674068177031";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025577";"25577";"";"Wilh.-Leuschner-Straße";"Wiesbaden-Dotzheim Wilh.-Leuschner-Straße";"3442645";"5549067";"8,19778302890941";"50,07507754169";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Dotzheim";"06";"4";"14";"000";"160"
"3025578";"25578";"";"Wilhelm-Hauff-Straße";"Wiesbaden Wilhelm-Hauff-Straße";"3445143";"5548396";"8,23277222792198";"50,0692816343044";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025579";"25579";"";"Wilhelm-Kempf-Haus";"Wiesbaden-Naurod Wilhelm-Kempf-Haus";"3450641";"5556743";"8,30848141493942";"50,1448006898102";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Naurod";"06";"4";"14";"000";"310"
"3025580";"25580";"";"Wilhelm-Kopp-Straße";"Wiesbaden-Biebrich Wilhelm-Kopp-Straße";"3445504";"5544741";"8,23833489981063";"50,0364579565559";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Biebrich";"06";"4";"14";"000";"140"
"3025581";"25581";"";"Wilhelmstraße";"Wiesbaden Wilhelmstraße";"3446000";"5549507";"8,24458465619607";"50,0793475955015";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025582";"25582";"";"Wörther-See-Strasse";"Wiesbaden-Biebrich Wörther-See-Straße";"3444248";"5546914";"8,22048819686724";"50,055875793634";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Biebrich";"06";"4";"14";"000";"140"
"3025583";"25583";"";"Wolfsfeld";"Wiesbaden-Bierstadt Wolfsfeld";"3448819";"5550723";"8,28380229467405";"50,0905287681259";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Bierstadt";"06";"4";"14";"000";"120"
"3025584";"25584";"";"Wolkenbruch";"Wiesbaden Wolkenbruch";"3444492";"5551114";"8,22328492307395";"50,093654612405";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025585";"25585";"";"Württembergstraße";"Wiesbaden-Sonnenberg Württembergstraße";"3447740";"5551251";"8,26865316637351";"50,0951811997215";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Bierstadt";"06";"4";"14";"000";"120"
"3025587";"25587";"";"Zieglerstraße";"Wiesbaden-Bierstadt Zieglerstraße";"3448377";"5550070";"8,2777145422295";"50,0846202569824";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Bierstadt";"06";"4";"14";"000";"120"
"3025588";"25588";"";"Zietenring";"Wiesbaden Zietenring";"3444562";"5549925";"8,22443573691186";"50,0829726452375";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025589";"25589";"";"Zweigstraße";"Wiesbaden-Sonnenberg Zweigstraße";"3447642";"5551702";"8,26722179544349";"50,099226854731";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Sonnenberg";"06";"4";"14";"000";"110"
"3025591";"25591";"";"Luisenplatz";"Wiesbaden Luisenplatz";"3445625";"5549476";"8,23935046485826";"50,0790346845473";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025592";"25592";"";"Medienberg";"Mainz Medienberg";"3443387";"5536439";"8,21001262022405";"49,961628429459";"MVG";"0";"01.01.1995";"";"1";"Rheinland-Pfalz";"3";"Stadt Mainz";"Mainz";"Lerchenberg";"07";"3";"15";"000";"007"
"3025601";"25601";"";"Am Kupferberg";"Wiesbaden-Biebrich Am Kupferberg";"3446064";"5547378";"8,24577919098651";"50,0602146184597";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Biebrich";"06";"4";"14";"000";"140"
"3025602";"25602";"";"Varusstraße";"Wiesbaden-Biebrich Varusstraße";"3446116";"5547168";"8,2465349154117";"50,0583315246061";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Biebrich";"06";"4";"14";"000";"140"
"3025603";"25603";"";"Rudolf-Vogt-Straße";"Wiesbaden-Biebrich Rudolf-Vogt-Straße";"3446191";"5546891";"8,24762115523735";"50,0558482058981";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Biebrich";"06";"4";"14";"000";"140"
"3025604";"25604";"";"Gallierweg";"Wiesbaden-Biebrich Gallierweg";"3445616";"5547085";"8,23956496377374";"50,0575398216675";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Biebrich";"06";"4";"14";"000";"140"
"3025605";"25605";"";"Am Brand";"Mainz Am Brand";"3447878";"5540718";"8,2720165491483";"50,000505283198";"MVG";"0";"01.01.1995";"";"1";"Rheinland-Pfalz";"3";"Stadt Mainz";"Mainz";"Altstadt";"07";"3";"15";"000";"999"
"3025606";"25606";"";"Gustav-Stresemann-Schule";"Wiesbaden-Mainz-Kastel Gustav-Stresemann-Schule";"3448567";"5542071";"8,28144447699378";"50,0127283465587";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Kastel";"06";"4";"14";"000";"520"
"3025607";"25607";"";"Europaviertel";"Wiesbaden Europaviertel";"3444441";"5548663";"8,22292883248449";"50,0716165674057";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025608";"25608";"";"King-Park-Center/Bruchwegstad";"Mainz King-Park-Center/Bruchwegstadion";"3446074";"5540658";"8,24686497405941";"49,9998051847237";"MVG";"0";"01.01.1995";"";"1";"Rheinland-Pfalz";"3";"Stadt Mainz";"Mainz";"Hartenberg Münchfeld";"07";"3";"15";"000";"014"
"3025609";"25609";"";"Schott Forschungszentrum";"Mainz Schott Forschungszentrum";"3443481";"5536327";"8,2113390116378";"49,960630507156";"MVG";"0";"01.01.1995";"";"1";"Rheinland-Pfalz";"3";"Stadt Mainz";"Mainz";"Marienborn";"07";"3";"15";"000";"006"
"3025610";"25610";"";"Kardinal-v.-Galen Straße";"Mainz Kardinal-von-Galen Straße";"3444455";"5536220";"8,22492732249909";"49,9597601662498";"MVG";"0";"01.01.1995";"";"1";"Rheinland-Pfalz";"3";"Stadt Mainz";"Mainz";"Marienborn";"07";"3";"15";"000";"006"
"3025611";"25611";"";"Gutenberg Center";"Mainz Gutenberg Center";"3444611";"5537126";"8,22697064442709";"49,9679193473672";"MVG";"0";"01.01.1995";"";"1";"Rheinland-Pfalz";"3";"Stadt Mainz";"Mainz";"Bretzenheim";"07";"3";"15";"000";"005"
"3025612";"25612";"";"Roter Weg";"Mainz Roter Weg";"3445839";"5537580";"8,24402170769519";"49,9721135591345";"MVG";"0";"01.01.1995";"";"1";"Rheinland-Pfalz";"3";"Stadt Mainz";"Mainz";"Bretzenheim";"07";"3";"15";"000";"005"
"3025613";"25613";"";"Alte Ziegelei";"Mainz Alte Ziegelei";"3446562";"5538022";"8,25403782634744";"49,9761523094812";"MVG";"0";"01.01.1995";"";"1";"Rheinland-Pfalz";"3";"Stadt Mainz";"Mainz";"Bretzenheim";"07";"3";"15";"000";"005"
"3025614";"25614";"";"Daimlerring";"Wiesbaden-Nordenstadt Daimlerring";"3452355";"5546988";"8,33367713254914";"50,0572466556809";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Nordenstadt";"06";"4";"14";"000";"250"
"3025615";"25615";"";"Am Judensand";"Mainz Am Judensand";"3445810";"5541462";"8,24306949976074";"50,0070089016751";"MVG";"0";"01.01.1995";"";"1";"Rheinland-Pfalz";"3";"Stadt Mainz";"Mainz";"Hartenberg Münchfeld";"07";"3";"15";"000";"014"
"3025618";"25618";"";"Hasengartenstraße";"Wiesbaden Hasengartenstraße";"3447028";"5547364";"8,25924252921256";"50,0601755238654";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025619";"25619";"";"Draiser Weg";"Mainz Draiser Weg";"3444994";"5538883";"8,23205707756214";"49,9837497067132";"MVG";"0";"01.01.1995";"";"1";"Rheinland-Pfalz";"3";"Stadt Mainz";"Mainz";"Bretzenheim";"07";"3";"15";"000";"005"
"3025620";"25620";"";"Pagenstecherstraße";"Wiesbaden Pagenstecherstraße";"3445468";"5550761";"8,23697373717319";"50,090571826972";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025621";"25621";"";"Borsigstraße";"Wiesbaden-Nordenstadt Borsigstraße";"3452039";"5547031";"8,32925928271669";"50,0576077778855";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Nordenstadt";"06";"4";"14";"000";"250"
"3025622";"25622";"";"Dernsches Gelände";"Wiesbaden Dernsches Gelände";"3445824";"5549634";"8,2421079891612";"50,0804732298239";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025623";"25623";"";"Friedhof";"Wiesbaden-Breckenheim Friedhof";"3454990";"5549029";"8,37023066256726";"50,0758004436578";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Breckenheim";"06";"4";"14";"000";"340"
"3025624";"25624";"";"An der Herrenscheune";"Hochheim (Main)-Massenheim An der Herrenscheune";"3456122";"5545148";"8,38648910882162";"50,0409956171478";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hochheim a.M.";"Massenheim";"06";"4";"36";"006";"020"
"3025626";"25626";"";"Heinrich-von-Brentano-Schule";"Hochheim (Main) Heinrich-von-Brentano-Schule";"3454087";"5542803";"8,35836406927109";"50,0197606393331";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hochheim a.M.";"Hochheim a.M.";"06";"4";"36";"006";"010"
"3025627";"25627";"";"Hans-Böckler-Straße";"Wiesbaden-Dotzheim Hans-Böckler-Straße";"3441661";"5548672";"8,18409862991057";"50,071430843574";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Dotzheim";"06";"4";"14";"000";"160"
"3025628";"25628";"";"Ludwig-Erhard-Straße";"Wiesbaden-Dotzheim Ludwig-Erhard-Straße";"3442001";"5548217";"8,18891649852924";"50,0673739504551";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Dotzheim";"06";"4";"14";"000";"160"
"3025629";"25629";"";"Domäne Mechtildshausen";"Wiesbaden-Delkenheim Domäne Mechtildshausen";"3451537";"5544930";"8,32251575692379";"50,0386795468212";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Delkenheim";"06";"4";"14";"000";"260"
"3025638";"25638";"";"Entsorgungszentrum ELW";"Wiesbaden-Mainz-Amöneburg Entsorgungszentrum ELW";"3447255";"5545420";"8,26268042933351";"50,0427198783816";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Amöneburg";"06";"4";"14";"000";"510"
"3025639";"25639";"";"Unterer Zwerchweg";"Wiesbaden-Mainz-Amöneburg Unterer Zwerchweg";"3447278";"5544939";"8,26306774033327";"50,0383978967451";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Amöneburg";"06";"4";"14";"000";"510"
"3025640";"25640";"";"Homburger Straße";"Wiesbaden Homburger Straße";"3444300";"5548852";"8,2209318933601";"50,073302375059";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025641";"25641";"";"Rheingaustraße";"Wiesbaden-Schierstein Rheingaustraße";"3443111";"5545596";"8,20480858048731";"50,0439198244743";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Schierstein";"06";"4";"14";"000";"270"
"3025642";"25642";"";"Paul-Friedländer-Straße";"Wiesbaden-Biebrich Paul-Friedländer-Straße";"3444682";"5546103";"8,22666530109845";"50,0486258330828";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Biebrich";"06";"4";"14";"000";"140"
"3025643";"25643";"";"Am Schänzchen";"Hochheim (Main) Am Schänzchen";"3453599";"5542948";"8,35153760669224";"50,0210262844855";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hochheim a.M.";"Hochheim a.M.";"06";"4";"36";"006";"010"
"3025644";"25644";"";"Rennbahnstraße";"Wiesbaden-Erbenheim Rennbahnstraße";"3450446";"5546414";"8,30709535167842";"50,0519303347815";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Erbenheim";"06";"4";"14";"000";"130"
"3025645";"25645";"";"Tannenstraße";"Wiesbaden-Biebrich Tannenstraße";"3445126";"5547514";"8,23266140504576";"50,0613512799311";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Biebrich";"06";"4";"14";"000";"140"
"3025646";"25646";"";"Ferdinand-Knettenbrech-Weg";"Wiesbaden-Biebrich Ferdinand-Knettenbrech-Weg";"3446911";"5545485";"8,257869503669";"50,0432735741298";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Biebrich";"06";"4";"14";"000";"140"
"3025647";"25647";"";"Euro-Palace";"Wiesbaden-Mainz-Kastel Euro Palace";"3448306";"5543930";"8,27755261843961";"50,0294175970855";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Kastel";"06";"4";"14";"000";"520"
"3025649";"25649";"";"Auringer Mühle";"Wiesbaden-Auringen Auringer Mühle";"3451875";"5553593";"8,32614188503122";"50,1165849378295";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Auringen";"06";"4";"14";"000";"320"
"3025650";"25650";"";"August-Ruf-Straße";"Wiesbaden-Auringen August-Ruf-Straße";"3451848";"5554261";"8,32567997961152";"50,1225878311133";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Auringen";"06";"4";"14";"000";"320"
"3025651";"25651";"";"Wildsachsener Straße";"Wiesbaden-Medenbach Wildsachsener Straße";"3453090";"5552108";"8,34331124609801";"50,1033326627814";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Medenbach";"06";"4";"14";"000";"330"
"3025652";"25652";"";"Kirschblütenstraße";"Wiesbaden-Frauenstein Kirschblütenstraße";"3440759";"5548374";"8,17154650382608";"50,0686626984677";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Frauenstein";"06";"4";"14";"000";"280"
"3025653";"25653";"";"Rothenbergstraße";"Wiesbaden-Breckenheim Rothenbergstraße";"3454808";"5549666";"8,36761291434683";"50,0815131059489";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Breckenheim";"06";"4";"14";"000";"340"
"3025654";"25654";"";"Berta-Cramer-Ring";"Wiesbaden-Delkenheim Berta-Cramer-Ring";"3453814";"5545648";"8,35421174980288";"50,0453155838442";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Delkenheim";"06";"4";"14";"000";"260"
"3025655";"25655";"";"Schlachthof";"Wiesbaden Schlachthof";"3446272";"5548078";"8,24858533993397";"50,0665261813977";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025656";"25656";"";"Brita-Arena";"Wiesbaden Brita-Arena";"3446810";"5548694";"8,25601327396757";"50,0721122058941";"LNO WI";"0";"24.03.2009";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025657";"25657";"";"Hof Erlenblick";"Wiesbaden-Bierstadt Hof Erlenblick";"3449846";"5549734";"8,29828253617974";"50,0817257196762";"LNO WI";"0";"24.03.2009";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Bierstadt";"06";"4";"14";"000";"120"
"3025658";"25658";"";"Luisenplatz/Rheinstraße";"Wiesbaden Luisenplatz/Rheinstraße";"3445605";"5549324";"8,23909271979314";"50,077666441385";"LNO WI";"0";"24.03.2009";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025659";"25659";"";"Bierstadter Straße";"Wiesbaden Bierstadter Straße";"3446147";"5549546";"8,24663269300627";"50,0797115439286";"LNO WI";"0";"24.03.2009";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025660";"25660";"";"Ringkirche/Rheinstraße";"Wiesbaden Ringkirche/Rheinstraße";"3444977";"5549241";"8,23033208220806";"50,0768624310885";"LNO WI";"0";"24.03.2009";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025661";"25661";"";"Moritzstraße/Rheinstraße";"Wiesbaden Moritzstraße/Rheinstraße";"3445557";"5549282";"8,2384281880671";"50,0772844800253";"LNO WI";"0";"24.03.2009";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025662";"25662";"";"Kleine Wilhelmstraße";"Wiesbaden Kleine Wilhelmstraße";"3446092";"5549575";"8,24586026441116";"50,079967248212";"LNO WI";"0";"24.03.2009";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025663";"25663";"";"Eltviller-/Klarenthaler Str.";"Wiesbaden Eltviller Straße/Klarenthaler Straße";"3444669";"5549378";"8,22600983458345";"50,0780653667226";"LNO WI";"0";"24.03.2009";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025664";"25664";"";"Kochbrunnen/Geisberg";"Wiesbaden Kochbrunnen/Geisberg";"3445868";"5550409";"8,24261280220577";"50,0874441399606";"LNO WI";"0";"24.03.2009";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3025665";"25665";"";"Adelheidstraße/Kino";"Wiesbaden Adelheidstraße/Kino";"3445559";"5549248";"8,23846097153746";"50,0769790189435";"LNO WI";"0";"24.03.2009";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
